PROMIS_Seizure_SeizureName,Ecgonine,Benzoylecgonine,N_Formylcocaine,Ecgonine_methyl_ester,Norcocaine,cis_Cinnamoylcocaine,trans_Cinnamoylcocaine,Percent_Truxilline,Trimethoxycocaine,Tropacocaine,Acetone,Acetonitrile,Benzene,Chloroform,Ethyl_acetate,Hexane,Isobutyl_acetate,Mesitylene,Methyl_acetate,MEK,MIBK,Methylene_Chloride,nPropyl_acetate,Toluene,MP_Xylene,O_Xylene,Methylisobutenylketone,Methylbenzoate,Aspirin,Benzocaine,Caffeine,Dextromorphan,Paracetamol,Phenacetin,Phenobarbitol,Theophylline,Creatine,Creatinine,Diltiazem,Hydroxyzine,Ketamine,Levamisole,Dexamisole,Lignocaine,Nicotinamide,Procaine,Quinine,Strychnine,Thebaine,Sugar_Fructose,Sugar_Glucose,Sugar_Inositol,Sugar_Lactose,Sugar_Maltose,Sugar_Mannitol,Sugar_Sorbitol,Sugar_Sucrose
PS3238637,0.0139,0.1775,0.0418,0.0505,0.0275,0.6773,0.6589,0.0862,0,0.01,95.9172,0,0,0,0,0,0,1.6975,0,0,0,0,0,0,0,0,2.3853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6582,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3238637,0.014,0.165,0.0383,0.0493,0.0273,0.7315,0.7098,0.0846,0,0.0093,95.501,0,0,0,0,0,0,1.7195,0,0,0,0,0,0,0,0,2.7795,0,2.7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.503,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3230088,0.1283,0.2417,0.0178,0.1256,0.2288,0.021,0.2724,7.7181,0.1478,0.1724,1.1575,0,1.0955,0,76.5081,0.4099,0.8603,0,0.8756,9.9453,0,0,3.8768,5.2709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1582,6.0911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3230088,0.1334,0.216,0.0192,0.1428,0.188,0.0308,0.2448,7.4064,0.1594,0.1812,0.7016,0,1.3066,0,80.3264,0.3543,1.1016,0,1.1224,7.7921,0,0,4.3535,2.9416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6817,7.6052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3230088,0.1277,0.238,0.0202,0.1443,0.2064,0.0232,0.2484,7.6909,0.1607,0.1818,0.7802,0,1.2908,0,80.0781,0.3403,1.0662,0,1.0739,8.0751,0,0,4.1764,3.119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7044,5.6534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3233565,0.1,0.2394,0.0423,0.0139,0.2083,0.2098,0.211,5.3105,0.1036,0.1313,0.0993,0,0.202,0,0,0.2545,0,0,0,45.0727,0,0,54.3715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.182,0.3091,0,0,0,0,0,0,0,0,0,0,0,7.0385,0,0
PS3233565,0.102,0.2431,0.0416,0.0133,0.2075,0.2077,0.2077,5.7052,0.1013,0.1312,0.1498,0,0.2557,0,0,0.2359,0,0,0,44.6043,0,0,54.7542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7481,0.313,0,0,0,0,0,0,0,0,0,0,0,8.1225,0,0
PS3233565,0.1168,0.2423,0.0444,0.0193,0.205,0.2088,0.2126,5.312,0.1034,0.1333,0.138,0,0.1994,0,0,0.2266,0,0,0,45.2288,0,0,54.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0421,0.3075,0,0,0,0,0,0,0,0,0,0,0,7.9595,0,0
PS3233565,0.1138,0.2557,0.0384,0.0221,0.2186,0.2308,0.2312,5.6021,0.1109,0.1428,0,0,0,0,0,0.2329,0,0,0,45.7515,0,0,54.0156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8617,0.1221,0,0,0,0,0,0,0,0,0,0,0,3.5352,0,0
PS3233565,0.0965,0.2344,0.0422,0.0169,0.2079,0.2159,0.2144,5.9658,0.1027,0.134,0,0,0.1909,0,0,0.1916,0,0,0,45.5005,0,0,54.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2997,0.0994,0,0,0,0,0,0,0,0,0,0,0,5.5469,0,0
PS3233565,0.0978,0.257,0.04,0.0154,0.2224,0.21,0.2047,5.9285,0.1025,0.1326,0.1136,0,0.2186,0,0,0.2325,0,0,0,45.2731,0,0,54.1622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8255,0.2923,0,0,0,0,0,0,0,0,0,0,0,5.348,0,0
PS3242127,0.0153,0.323,0,0.0147,0.166,0.0707,0.1135,0.0107,0.0091,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8618,26.1884,0,0,26.9498,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3401,1.1451,0,0,0,0,0,0,1.7492,0,0,0,0,0,0,13.0013
PS3242127,0.0169,0.3033,0,0.0274,0.2012,0.1086,0.1562,0.0127,0.0071,0.0148,0,0,0,0,0,0,0,0,0,0,0,0,0,49.736,28.1666,0,0,22.0974,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5455,1.3403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3242127,0.0143,0.2608,0,0.023,0.1908,0.0875,0.137,0.0168,0.0045,0.0123,0,0,0,0,0,0,0,0,0,0,0,0,0,69.3562,30.6438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5049,1.3047,0,0,0,0,0,0,1.8928,0,0,0,0,0,0,13.69
PS3242127,0.0138,0.2326,0,0.0274,0.1902,0.0955,0.1424,0.0154,0.0055,0.0143,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0633,27.5429,0,0,19.3938,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3381,1.165,0,0,0,0,0,0,1.9303,0,0,0,0,0,0,13.3445
PS3242127,0.0108,0.1998,0,0.0265,0.1718,0.0961,0.1365,0.014,0.0055,0.0147,0,0,0,0,0,0,0,0,0,0,0,0,0,54.2824,27.5032,0,0,18.2144,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4471,1.2592,0,0,0,0,0,0,1.6838,0,0,0,0,0,0,11.628
PS3242127,0.0144,0.248,0,0.0254,0.1902,0.0888,0.1349,0.0126,0.0059,0.0137,0,0,0,0,0,0,0,0,0,0,0,0,0,65.2211,34.7789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3538,1.1748,0,0,0,0,0,0,1.8516,0,0,0,0,0,0,12.9845
PS3242127,0.0117,0.2373,0,0.028,0.1917,0.0946,0.1439,0.0137,0.0056,0.0149,0,0,0,0,0,0,0,0,0,0,0,0,0,51.0756,27.6199,0,0,21.3044,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4613,1.2661,0,0,0,0,0,0,2.2315,0,0,0,0,0,0,14.1909
PS3242127,0.012,0.1892,0,0.0265,0.1741,0.0888,0.1298,0.0122,0.0049,0.0133,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5082,28.2072,0,0,19.2846,0,0,0,0,0,0,0,0,0,0,0,0,0,1.463,1.2749,0,0,0,0,0,0,1.7513,0,0,0,0,0,0,13.4367
PS3242127,0.0144,0.2732,0,0.0234,0.1883,0.0861,0.1324,0.0152,0.0061,0.0132,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4019,34.5981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6377,1.4228,0,0,0,0,0,0,1.9654,0,0,0,0,0,0,12.9187
PS3242127,0.0171,0.2845,0,0.0252,0.1979,0.0964,0.1467,0.0131,0.0071,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,65.4979,34.5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3076,1.149,0,0,0,0,0,0,1.7155,0,0,0,0,0,0,13.0498
PS3246184,0.2226,0.4174,0.0172,0.2704,0.0586,0.0396,0.0702,10.3633,0.1498,0.3426,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8961,0,0,5.2969,1.6346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252268,0.0479,0.1247,0.0126,0.074,0.0704,0,0.044,3.7296,0.134,0.0972,0,0,0,0,62.7534,0.4076,1.2628,0,0,14.8347,0,0,2.4108,18.3307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8204,11.8528,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252268,0.0404,0.1174,0.0138,0.0596,0.0674,0,0.04,3.5615,0.1226,0.0889,0,0,0,0,63.2851,0.402,1.2663,0,0,15.8371,0,0,2.3777,16.8318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7701,10.7706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252268,0.0523,0.1438,0.0171,0.0808,0.0706,0,0.0452,4.5434,0.1488,0.1044,0,0,0,0,63.3263,0.3555,1.256,0,0,14.9289,0,0,2.4521,17.6813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8378,10.8523,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252268,0.0406,0.1174,0.0149,0.056,0.0664,0,0.0404,3.1123,0.1253,0.0857,0,0,0,0,62.7379,0.3541,1.2872,0,0,15.5356,0,0,2.5623,17.5229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7583,10.778,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252268,0.0488,0.1423,0.0153,0.0723,0.0737,0,0.0451,4.3999,0.1474,0.097,0,0,0,0,62.9572,0.3851,1.2736,0,0,15.2705,0,0,2.4146,17.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5131,11.5595,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255212,0.2791,0.2936,0.0136,0.4571,0.0516,0.098,0.1051,5.6919,0.0336,0.2362,0,0,2.1148,0,81.1911,0.2278,3.2065,0,0.4861,0,0,0,11.6467,1.0752,0.0519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3418,6.3169,0.927,0,0,0,0,0,0,5.2518,0,0,0,5.7342,0,0
PS3257405,0.0828,0.3466,0.0143,0.224,0.1647,0.1726,0.3364,2.4276,0.0486,0.0695,0,0,7.8801,0,53.3744,0.2276,0.2039,0,0.2874,4.4239,0,0,20.4766,11.2941,0.918,0.1713,0,0,0,0,0,0,0,39.928,0,0,0,0,0,1.425,0,5.6008,0.4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257405,0.0827,0.3464,0.0136,0.2336,0.163,0.1975,0.377,2.2712,0.0461,0.0661,0,0,8.4345,0,50.0297,0.2083,0,0,0.264,3.5021,0,0,23.8565,12.0082,1.0175,0.1802,0,0,0,0,0,0,0,28.1678,0,0,0,0,0,1.8942,0,5.6921,0.4329,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3256988,0.1468,0.4577,0.0118,0.182,0.2182,0.3273,0.3434,0.9974,0.0416,0.0541,4.0769,0,9.2864,0,65.6236,0,0,0,0,0,0,0,1.225,18.3226,1.4655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1631,0.3361,0,0,0,0,0,0,0,12.9031,0,0,0,0,0,5.5712
PS3256988,0.1526,0.4332,0.0164,0.1902,0.2406,0.3928,0.3677,1,0.0477,0.0626,3.8927,0,8.3695,0,66.638,0,0,0,0,0,0,0,0.9856,18.3174,1.7968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6534,0.2486,0,0,0,0,0,0,0,14.8281,0,0,0,0,0,5.6946
PS3256988,0.1387,0.4132,0.0134,0.1855,0.2243,0.2291,0.2885,0.9605,0.0394,0.0564,3.758,0,8.3731,0,68.4857,0,0,0,0,0,0,0,0.7228,17.0857,1.5747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7917,0.299,0,0,0,0,0,0,0,11.7752,0,0,0,0,0,5.5496
PS3256988,0.1363,0.3686,0.0179,0.1604,0.1966,0.2402,0.2621,0.9799,0.0384,0.0548,4.329,0,9.1572,0,66.0238,0,0,0,0,0,0,0,0.9114,17.9983,1.5803,0,0,0,0,0,0,0,0,1.3082,0,0,0,0,0,0,0,8.4448,0.6989,0,0,0,0,0,0,0,11.7263,0,2.671,0,0,0,4.625
PS3256988,0.1443,0.4151,0.0128,0.1806,0.2066,0.3092,0.3379,0.8837,0.0447,0.0625,4.4109,0,8.157,0,67.603,0,0,0,0,0,0,0,0.9722,17.2729,1.584,0,0,0,0,0,0,0,0,1.2767,0,0,0,0,0,0,0,6.6452,0.489,0,0,0,0,0,0,0,12.426,0,0,0,0,0,4.2899
PS3256988,0.1486,0.4566,0.0134,0.1752,0.2289,0.3248,0.337,0.8644,0.0452,0.0573,4.4728,0,8.4505,0,66.96,0,0,0,0,0,0,0,1.1749,17.4108,1.531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3508,0.3057,0,0,0,0,0,0,0,13.3443,0,0,0,0,0,4.7675
PS3256988,0.127,0.407,0.0123,0.1664,0.1996,0.4147,0.354,0.8947,0.0372,0.0509,3.4733,0,8.6095,0,68.2603,0,0,0,0,0,0,0,0.9081,17.2755,1.4733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8669,0.4302,0,0,0,0,0,0,0,12.8835,0,0,0,0,0,5.0204
PS3257699,0.0573,0.1833,0,0.1456,0.1596,0,0.0518,0.3311,0.0367,0.0178,0,0,4.7133,0,69.2692,0,0,0,0,0,0,0,0,23.2112,2.2511,0.5552,0,0,0,0,0,0,0,2.3984,0,0,0,0,9.1519,0,0,1.3649,0.9203,0,0,0,0,0,0,0,0,0,43.7116,0,0,0,0
PS3250687,0.0471,0.3427,0.0157,0.0222,0.059,0.6878,0.7059,0.2311,0,0.0192,96.4192,0,0,0,2.7288,0,0,0.1286,0,0,0,0,0.1542,0.3224,0.1438,0,0.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2288,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3250687,0.0473,0.3828,0.017,0.0203,0.0683,0.7213,0.7495,0.1936,0,0.0193,96.7189,0,0,0,2.5864,0,0,0.0868,0,0,0,0,0.1445,0.2731,0.1143,0,0.0761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0647,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3108047,0.2602,0.4661,0.0164,0.1311,0.1202,0.0777,0.1993,2.0417,0.0893,0.1284,0,0,3.4251,0,25.6426,0.2508,9.1943,0,0.6969,0.5642,0,0.2903,55.5051,3.6848,0.7459,0,0,0,0,0,0,0,0,37.7656,0,0,0,0,1.3837,0.2249,0,0.7353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3256988,0.1355,0.4116,0.0133,0.1686,0.2165,0.3651,0.341,1.0793,0.0465,0.0594,5.2593,0,8.2175,0,66.0847,0,0,0,0,0,0,0,1.6262,17.2953,1.517,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,6.9632,0.4422,0,0,0,0,0,0,0,13.2244,0,0,0,0,0,3.992
PS3259133,0.1004,0.248,0.0427,0.3706,0.1245,0.2373,0.3986,11.6895,0.0567,0.1053,0.8491,0,1.7358,0,77.1867,0.0782,0.1505,0,0.0527,6.605,0,0,10.2768,2.8696,0.1035,0.0323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4317,2.4432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255755,0.4983,0.8281,0.0276,0.7093,0.076,0,0.0795,4.1524,0.0717,0.1652,0,0,3.826,0,14.9732,0.3794,1.1391,0,0.7508,3.7275,0,0.0987,66.1966,7.612,0.8765,0.2266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.373,3.2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3254737,0.0053,0.143,0.0425,0.0095,0.039,1.0188,1.0025,0.1496,0.0098,0.014,97.4186,0,0.4496,0,0,0,0,0,0,0.6325,0,0,0,1.0843,0.3169,0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3254737,0.0026,0.136,0.0467,0.0098,0.0371,1.0064,0.9893,0.1484,0.0088,0.0138,99.1706,0,0,0,0,0,0,0,0,0,0,0,0,0.6014,0.228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255752,0.4643,0.7084,0.0309,0.7393,0.0793,0,0.0764,3.3766,0.0741,0.1709,0,0,3.875,0,15.2571,0.3917,1.1536,0,0.7764,3.7091,0,0.1031,65.8746,7.5499,0.8705,0.2453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3427,3.0342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.1461,0.469,0.0296,0.1333,0.0447,0.6561,0.6408,0.1763,0.0033,0.0253,91.7384,0,0,0,0,0,0,2.5969,0,0,0,0,0,0,0,0,0,5.6648,0,0,2.3008,0,0,0,0,0,0,0,0,0,0,0,0,0.172,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.1598,0.4822,0.0251,0.1339,0.0435,0.6743,0.661,0.0599,0.0045,0.0247,91.7483,0,0,0,0,0,0,2.5683,0,0,0,0,0,0,0,0,0,5.6834,0,0,2.0969,0,0,0,0,0,0,0,0,0,0,0,0,0.137,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.016,0.3238,0.0196,0.0357,0.0419,0.9189,0.9677,0.1377,0.0051,0.0121,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0156,0.2975,0.0179,0.0338,0.0312,0.8669,0.9225,0.1224,0.0077,0.0119,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0113,0.2993,0.0222,0.028,0.0469,0.9398,0.7211,0.1591,0.0056,0.014,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0165,0.3073,0.0151,0.0369,0.0394,0.8941,0.9618,0.1388,0.0057,0.0122,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.1035,0.345,0.0269,0.1775,0.0421,0.876,0.4173,0.1803,0.0081,0.0127,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.06,0.308,0.0386,0.1626,0.0478,0.928,0.4968,0.1669,0.0092,0.0136,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0109,0.2956,0.018,0.0282,0.0387,0.9144,0.7098,0.1584,0.0087,0.0138,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0115,0.2745,0.0308,0.0283,0.0385,0.8936,0.6966,0.1657,0.0066,0.0147,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0181,0.3386,0.0195,0.0386,0.0344,0.9347,1.0102,0.1478,0.0074,0.0142,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3255759,0.0116,0.2876,0.0239,0.028,0.0331,0.9022,0.7063,0.1341,0.0076,0.0147,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252950,0.2253,0.2873,0.0373,0.1592,0.0469,0.0167,0.1514,18.2823,0.0488,0.58,0,0,1.5379,0,19.3109,0.1087,0.6436,0,0.7754,0,0,1.8964,66.7662,7.859,0.986,0.0631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1889,3.1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3252950,0.2255,0.2939,0.0368,0.1509,0.0516,0.0125,0.0855,19.1836,0.0564,0.6052,0,0,1.5481,0,19.4709,0.1285,0.6451,0,0.7849,0,0,1.9216,66.6438,7.7876,0.9466,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2053,3.2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0267,0.1393,0.0579,0.2764,0.2719,0,0.1305,2.5072,0.0971,0.1457,0,0,7.5197,0,77.2109,0.1094,0,0,0,0,0,0,0.0702,14.0727,0.8311,0.186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3304,3.4318,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0318,0.1598,0.0595,0.2205,0.327,0,0.1528,3.6084,0.1408,0.177,0,0,7.2235,0,78.0416,0.1118,0,0,0,0,0,0,0.0337,13.5618,0.8301,0.1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8376,2.1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0302,0.2368,0.0456,0.0678,0.0612,1.1171,1.071,0.4956,0.0227,0.0241,76.9426,0,0.4155,0,20.0062,0,0,0.2075,0,0,0,0,0,1.3273,0.1333,0,0.9677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3071,1.2959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0316,0.1584,0.0672,0.196,0.3809,0.014,0.1874,4.8652,0.1967,0.2237,0,0,7.177,0,77.8847,0.0977,0,0,0,0,0,0,0,13.8156,0.8297,0.1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751,0.5917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0363,0.1491,0.06,0.2146,0.3578,0.0133,0.1739,4.2082,0.187,0.2115,0,0,7.3987,0,77.5084,0.1085,0,0,0,0,0,0,0,13.9691,0.826,0.1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0662,0.9358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0188,0.1381,0.0597,0.4916,0.3104,0.0047,0.1045,2.7904,0.12,0.1735,0,0,9.1258,0,73.9068,0.1358,0,0,0,0,0,0,0,15.7175,0.904,0.2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1211,4.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0219,0.1381,0.0605,0.4969,0.3157,0.0045,0.1171,2.5393,0.1281,0.1817,0,0,8.9514,0,74.2442,0.1325,0,0,0,0,0,0,0,15.5989,0.881,0.1919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5434,3.4409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260037,0.0324,0.1327,0.0542,0.2907,0.2613,0,0.1322,2.1101,0.0976,0.148,0,0,7.4919,0,77.8675,0.1,0,0,0,0,0,0,0,13.5756,0.7782,0.1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7959,3.6894,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260428,0.0144,0.2216,0.0558,0.0129,0.0431,1.0389,1.0616,0.148,0.0093,0.0091,98.8175,0,0,0,0,0,0,0.1045,0,0,0,0,0,0.4812,0.1936,0.0644,0.3388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260428,0.0036,0.1613,0.0487,0.01,0.0367,0.7904,0.4827,0.0878,0.0047,0.0044,96.9976,0,0,0,0,0,0,0.9176,0,0,0,0,0,0.781,0.2976,0.0903,0.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260430,0.142,0.3742,0.0402,0.0753,0.0402,0.7318,0.6593,0.1642,0.0036,0.0102,94.6403,0,0,0,0,0,0,2.4771,0,0,0,0,0,0.1605,0,0,2.7221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3260430,0.162,0.3991,0.0516,0.0864,0.0462,0.784,0.7064,0.1728,0.0024,0.0102,95.3299,0,0,0,0,0,0,2.1297,0,0,0,0,0,0.1468,0,0,2.3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.0243,0.1378,0.0282,0.039,0.412,0.0053,0.0084,1.4968,0.2178,0.0657,0,0,4.5628,0,75.3507,0.0847,0,0,0,0,0,0,0,17.938,1.6734,0.3904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2384,0,0.287,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.0281,0.1251,0.0298,0.0411,0.41,0.0051,0.0104,1.3331,0.1715,0.0634,0,0,4.6107,0,74.8742,0.0805,0,0,0,0,0,0,0,18.3327,1.7081,0.3937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.026,0.1202,0.0306,0.0392,0.3936,0.006,0.0096,1.3154,0.1682,0.063,0,0,4.6295,0,74.1867,0.0872,0,0,0,0,0,0,0,18.9068,1.7943,0.3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.0175,0.1093,0.0175,0.0527,0.2766,0.0716,0.417,2.7862,0.103,0.0905,0,0,4.7564,0,82.534,0.0988,0,0,0,0,0,0,0,11.8514,0.6137,0.1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4343,4.4227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.0168,0.107,0.0147,0.0538,0.2681,0.0717,0.4177,2.7488,0.0979,0.0915,0,0,4.7667,0,83.065,0.0989,0,0,0,0,0,0,0,11.3655,0.5737,0.1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3176,4.3144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.0658,0.224,0.015,0.0904,0.0565,0.8931,0.9742,0.2675,0.014,0.0163,95.1591,0,0.279,0,2.8589,0,0,0.4009,0,0,0,0,0,0.8539,0.1343,0,0.3139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1361,0.1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PS3257832,0.0331,0.2071,0.0129,0.0958,0.0535,0.9308,1.0248,0.2513,0.0171,0.0175,96.4864,0,0.2152,0,2.1001,0,0,0.2311,0,0,0,0,0,0.6079,0.1026,0,0.2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
